Meter identifier,Aerial_info,dc_day,dc_month,dc_week,latitude,longitude
M14188,No Aerial,99.30555556,99.6412037,99.6031746,-37.562913,175.147128
M68966,No Aerial,100.6944444,99.90740741,100.0992063,-37.79180667,175.23253
M47854,No Aerial,100,100.0115741,100,-37.79156,175.2329683
M59572,No Aerial,100,100,100,-37.680919,175.159579
M54623,No Aerial,99.65277778,99.75694444,99.90079365,-37.672914,175.145052
M60922,No Aerial,100,100.0115741,100,-37.563081,175.15128
M48847,No Aerial,100,99.12037037,99.20634921,-37.550744,175.153313
M775,No Aerial,100,99.50231481,99.95039683,-37.788641,175.236883
M62214,No Aerial,99.65277778,98.13657407,97.86706349,-37.788884,175.235818
M63182,No Aerial,100,100.0347222,100.0992063,-37.784846,175.247145
M18308,No Aerial,94.79166667,97.36111111,94.64285714,-37.80362089,175.2222478
M69681,No Aerial,100,100.0231481,100.2480159,-37.6169983,175.1911017
M10008,No Aerial,100,100.0115741,100.0496032,-37.79616,175.2311333
M26556,No Aerial,100,100.0347222,100,-37.78532742,175.237074
M34953,No Aerial,100,100.0115741,100,-37.673207,175.14266
M8864,No Aerial,100,100,100,-37.67298,175.143211
M44223,No Aerial,99.30555556,99.16666667,99.20634921,-37.67381,175.143425
M843,No Aerial,98.26388889,99.05092593,98.56150794,-37.673084,175.14307
M19452,No Aerial,100,100,100,-37.67282,175.142884
M3344,No Aerial,97.56944444,97.29166667,94.64285714,-37.67329,175.144926
M30051,No Aerial,100,100.0115741,100,-37.557894,175.144497
M23857,No Aerial,100,100,100,-37.79440301,175.2315476
M39888,No Aerial,100,99.74537037,99.90079365,-37.517351,175.250358
M19733,No Aerial,0,0,0,-37.476661,175.26074
M23494,No Aerial,100,99.88425926,99.90079365,-37.403901,175.143756
M67989,No Aerial,98.95833333,99.60648148,99.55357143,-37.674762,175.143008
M56057,No Aerial,100,100,100,-37.546502,175.159318
M11122,No Aerial,100,99.98842593,100,-37.553832,175.152712
M19310,No Aerial,100,100.0231481,100,-37.554359,175.15284
M63492,No Aerial,100,100.0115741,100,-37.56054,175.147675
M33479,No Aerial,100,100.0115741,100,-37.541246,175.17336
M67943,No Aerial,100,100,100,-37.544548,175.159311
M6203,No Aerial,98.61111111,99.36342593,99.45436508,-37.55784,175.153001
M28282,No Aerial,100.3472222,100.0115741,100.0496032,-37.563743,175.151091
M41210,No Aerial,100,100.0115741,100,-37.564651,175.15096
M44122,No Aerial,98.61111111,99.76851852,99.4047619,-37.555754,175.163554
M31271,No Aerial,100.3472222,100.0231481,100.0992063,-37.78014898,175.2455789
M36606,No Aerial,100,100.0347222,100.0496032,-37.539782,175.160642
M11805,No Aerial,100,99.94212963,99.95039683,-37.542435,175.160486
M20086,No Aerial,100.6944444,99.71064815,100.1488095,-37.564912,175.150523
M42861,No Aerial,100,100,100,-37.5298083,175.058555
M24089,No Aerial,100,100.0115741,100,-37.410517,175.151705
M37351,No Aerial,100,100.0231481,100.0496032,-37.544515,175.170471
M16039,No Aerial,100,99.91898148,100,-37.34629424,175.3172453
M45716,No Aerial,100,100,100,-37.81975425,175.220798
M39873,No Aerial,100,100.0347222,100,-37.81921843,175.2226492
M51900,No Aerial,100.3472222,100.0347222,100.0496032,-37.71606189,175.118952
M501,No Aerial,100,100.0115741,100,-37.68339605,175.1349798
M64199,No Aerial,100,99.82638889,99.85119048,-37.537499,175.166337
M39115,No Aerial,100,100.0115741,100.0992063,-37.557669,175.158576
M3721,No Aerial,100,76.49305556,82.98611111,-37.883854,175.028333
M50061,No Aerial,100,100.0231481,100.0496032,-37.400406,175.146632
M12343,No Aerial,100,98.73842593,99.70238095,-37.608481,174.925065
M44449,No Aerial,100,100.0115741,100,-37.541286,175.161098
M11358,No Aerial,100,100,100,-37.542514,175.160681
M10145,No Aerial,100,100.0231481,100,-37.843148,175.181519
M3536,No Aerial,100,100.0115741,100.0496032,-37.671549,175.153838
M44700,No Aerial,100,100,100,-37.547162,175.17273
M17940,No Aerial,100,100,100,-37.410594,175.152207
M53620,No Aerial,0,0,0,-37.71864857,175.1139127
M42379,No Aerial,99.65277778,100.5208333,99.65277778,-37.55071109,175.1512105
M41714,No Aerial,0,0,0,-37.55920795,175.1586613
M14970,No Aerial,100,99.98842593,99.95039683,-37.554895,175.146328
M34135,No Aerial,100,99.96527778,100,-37.89804,174.804363
M59456,No Aerial,100,100.0115741,100,-37.795714,175.231767
M18850,No Aerial,100,100,100,-37.791835,175.138158
M58092,No Aerial,100,100.0231481,100,-37.399048,175.145684
M26564,No Aerial,100,100.0347222,100.0992063,-37.548455,175.17107
M64601,No Aerial,100,100,100,-37.520904,175.081588
M14556,No Aerial,100,100.0231481,100.0496032,-37.57562,175.078287
M32085,No Aerial,100,100.0231481,100.0496032,-37.547315,175.18172
M66152,No Aerial,100,100.0115741,100,-37.67706,175.290281
M69404,No Aerial,100,99.90740741,100,-37.802258,175.244471
M33864,No Aerial,100.3472222,100.0231481,100.0496032,-37.388458,175.165962
M20479,No Aerial,100,100.0231481,100.0496032,-37.61936,175.187283
M11493,No Aerial,100,100.0231481,100.0496032,-37.410435,175.152536
M20077,No Aerial,100,99.94212963,100,-37.25097707,175.229359
M14478,No Aerial,100,100.0347222,100,-37.82069333,175.2253583
M3763,No Aerial,100,100.0231481,100.0496032,-37.8209986,175.2258873
M48434,No Aerial,100,100.0115741,100.0496032,-37.82100167,175.225165
M12353,No Aerial,100.3472222,100.0347222,100.0496032,-37.82120878,175.225794
M41965,No Aerial,99.30555556,99.93055556,99.85119048,-37.569081,175.14782
M21451,No Aerial,100,100.0115741,100,-37.41056,175.151707
M62639,No Aerial,100,100,100,-37.560983,175.16167
M57334,No Aerial,100,100.0347222,100.0496032,-37.561937,175.14532
M11806,No Aerial,100,100,100,-37.562289,175.144563
M62508,No Aerial,100,100,100.0496032,-37.78248007,175.2476003
M53852,No Aerial,100,100,100,-37.78515381,175.2458702
M32309,No Aerial,100,99.89583333,100.0496032,-37.31674,175.068212
M27091,No Aerial,100,100,100,-37.562104,175.146663
M9793,No Aerial,100,99.98842593,100,-37.802762,175.237328
M29569,No Aerial,100,100.0115741,100.0496032,-37.612479,175.190603
M6991,No Aerial,100,100,100,-37.403448,175.136969
M41038,No Aerial,99.65277778,99.9537037,99.75198413,-37.809839,175.207291
M61130,No Aerial,100,100.0115741,100,-37.78579656,175.2396272
M19264,No Aerial,100,100.0115741,100.0496032,-37.78539228,175.2373426
M1527,No Aerial,100,100,100,-37.78750659,175.2356976
M67868,No Aerial,100,100.0115741,100.0496032,-37.78566949,175.2373072
M21340,No Aerial,100,100.0115741,100.0496032,-37.56489571,175.1515658
M28812,No Aerial,100,100.0115741,100,-37.54750703,175.165624
M61743,No Aerial,100,99.98842593,99.95039683,-37.5599079,175.1585186
M32077,No Aerial,100,100.0231481,100.0496032,-37.67138816,175.1480798
M21817,No Aerial,100,100.0231481,100,-37.537508,175.160085
M522,No Aerial,100,100,100,-37.549416,175.15345
M52842,No Aerial,100,100,100,-37.509177,175.188794
M12814,No Aerial,100.3472222,99.78009259,99.8015873,-37.56949396,175.152078
M62903,No Aerial,100,100,100,-37.7851735,175.2462302
M40920,No Aerial,99.65277778,99.86111111,99.85119048,-37.54831034,175.1643442
M25820,No Aerial,100,100.0231481,100,-37.54512393,175.1706616
M18638,No Aerial,100,100,100,-37.54393372,175.1715565
M18379,No Aerial,100,100.0115741,100.0496032,-37.5726573,175.1571916
M54183,No Aerial,100,100.0115741,100,-37.61937209,175.030954
M48127,No Aerial,99.65277778,99.9537037,99.25595238,-37.77979618,175.2482584
M47970,No Aerial,100,100.0115741,100,-37.77979166,175.2474734
M19301,Aerial Installed - Enabled,0,0,0,-37.327434,175.172924
M33501,No Aerial,100,100.0115741,100.0496032,-37.845016,175.029354
M63143,No Aerial,100,100.0347222,100,-37.40025,175.132697
M60425,No Aerial,100,100.0115741,100,-37.787335,175.230936
M15157,No Aerial,100,100,100,-37.79617,175.231224
M59541,No Aerial,100,100.0231481,100.0496032,-37.79599,175.231278
M3581,No Aerial,100,100,100,-37.796427,175.231203
M549,No Aerial,100,100,100,-37.79613,175.231579
M25019,No Aerial,99.30555556,99.84953704,99.8015873,-37.55714189,175.1693332
M66380,No Aerial,100,100,100,-37.79642546,175.2325976
M60101,No Aerial,99.65277778,99.67592593,99.6031746,-37.78561812,175.2415379
M44741,No Aerial,100,100.0462963,100,-37.8574467,175.1744817
M55693,No Aerial,100.3472222,100.0231481,100,-37.824951,174.854993
M4585,No Aerial,100,100,100,-37.81782415,175.2143875
M11011,Aerial Installed - Enabled,95.83333333,99.75694444,99.4047619,-37.885639,174.83874
M56210,No Aerial,100,100.0231481,100,-37.660677,175.297422
M13209,No Aerial,100.3472222,100.0231481,100.0496032,-37.87248508,175.1814737
M58716,No Aerial,100,100.0462963,100.0496032,-37.68736402,175.1524292
M53486,No Aerial,100,99.98842593,99.95039683,-37.77352821,175.1803567
M49354,No Aerial,100,100.0115741,100,-37.86605775,175.1933721
M69856,No Aerial,100.3472222,100.0462963,100.0496032,-37.57815363,175.230208
M11685,No Aerial,100,100.0231481,100,-37.68993667,175.1668818
M24056,No Aerial,0,0,0,-37.64627859,175.2662888
M33331,No Aerial,100,99.91898148,100,-37.803081,175.242263
M65966,No Aerial,100,100.0115741,100,-37.745218,175.112608
M65541,No Aerial,100,100.0231481,100.0496032,-37.398492,175.123816
M23699,No Aerial,100,99.98842593,100.0496032,-37.6639231,175.2979757
M30860,No Aerial,100,100.0231481,100.0496032,-37.801341,175.242944
M30054,No Aerial,100,100,100,-37.795958,175.245623
M47064,No Aerial,100,100.0231481,100,-37.79599,175.245594
M15016,No Aerial,100,100.0115741,100.0496032,-37.795911,175.24602
M17773,Aerial Installed - Enabled,100,100.0115741,100.0496032,-37.66528,175.078745
M25491,No Aerial,100,100.0115741,100,-37.400263,175.146335
M43750,No Aerial,100,99.97685185,99.95039683,-37.550027,175.135732
M44590,No Aerial,100,99.98842593,100,-37.57286,175.148411
M29359,No Aerial,100,100,100.0496032,-37.66868,175.141614
M45621,No Aerial,100,100,100,-37.679166,175.162131
M13381,No Aerial,100,100,100,-37.5443283,175.1727633
M42659,No Aerial,100,99.97685185,99.90079365,-37.547308,175.169556
M33497,No Aerial,0,0,0,-37.40716,175.1387817
M54860,No Aerial,100,100.0115741,100,-37.546931,175.167712
M39663,No Aerial,100,100.0115741,100,-37.561648,175.145942
M16150,No Aerial,100,100,100,-37.552232,175.159524
M23406,No Aerial,100,99.98842593,99.95039683,-37.552854,175.159309
M34096,No Aerial,100,100,100,-37.5594717,175.1521567
M58875,No Aerial,100,99.98842593,100,-37.565223,175.15145
M37806,No Aerial,100,99.98842593,100,-37.564898,175.151246
M65336,No Aerial,100,99.97685185,100,-37.536067,175.162797
M26083,No Aerial,100,100,99.95039683,-37.53658,175.163384
M24330,No Aerial,100,100.0115741,100,-37.57086,175.151993
M62740,No Aerial,100,100.0115741,100,-37.56835,175.152135
M20297,No Aerial,100,100,100,-37.547598,175.166597
M35390,No Aerial,100,99.98842593,99.95039683,-37.563222,175.168022
M3822,No Aerial,100,99.97685185,100,-37.544215,175.159968
M20479,No Aerial,100,100.0115741,100.0496032,-37.561083,175.161531
M49321,No Aerial,100,100.0115741,100.0496032,-37.555216,175.3078832
M31901,No Aerial,100,100.0578704,100.0496032,-37.674048,175.141491
M52512,No Aerial,100,100.0231481,100.0496032,-37.677329,175.155227
M9773,No Aerial,100,100.0231481,100,-37.662673,175.141885
M12743,No Aerial,100,99.98842593,99.95039683,-37.672286,175.14939
M37543,No Aerial,100,100.0462963,100.0496032,-37.677804,175.154744
M13792,No Aerial,100,100.0231481,100,-37.674671,175.145348
M51022,No Aerial,99.65277778,99.9537037,99.95039683,-37.671552,175.140985
M37485,No Aerial,100,99.97685185,100,-37.681312,175.157818
M58375,No Aerial,100,100.0347222,100,-37.675039,175.146643
M14603,No Aerial,100.3472222,100.0462963,100.0496032,-37.675139,175.14449
M6410,No Aerial,100,100.0115741,100,-37.678629,175.154677
M57522,No Aerial,100,100,100.0496032,-37.63791378,175.2553647
M709,No Aerial,100.3472222,100.0115741,100.0496032,-37.66618,175.146121
M66207,No Aerial,100,99.81481481,99.90079365,-37.666056,175.146293
M14439,No Aerial,100,100.0115741,100,-37.666056,175.146293
M2770,No Aerial,100,100.0694444,100,-37.665682,175.146049
M54009,No Aerial,100,100.0115741,100,-37.665391,175.145902
M11531,No Aerial,100,100,100,-37.670926,175.142438
M30175,No Aerial,100,100.0347222,100,-37.670991,175.14219
M9683,No Aerial,100,100.0115741,100,-37.671335,175.14265
M7486,No Aerial,100,100,100,-37.67136,175.141686
M60279,No Aerial,0,0,0,-37.67136,175.14135
M65815,No Aerial,100,99.9537037,100,-37.670991,175.142505
M29163,No Aerial,100,99.98842593,100,-37.681008,175.157661
M53510,No Aerial,100,100.0115741,100,-37.681303,175.15783
M68562,No Aerial,100,100,100,-37.68119,175.15871
M7048,No Aerial,100,99.97685185,99.90079365,-37.68119,175.15871
M37260,No Aerial,100,100,100.0496032,-37.681255,175.158263
M67125,No Aerial,100,100.0231481,100,-37.681008,175.157661
M20974,No Aerial,100,99.87268519,100,-37.680965,175.158493
M68172,No Aerial,100,99.96527778,99.95039683,-37.680893,175.157998
M38090,No Aerial,100.3472222,100.0115741,100.0496032,-37.68091,175.157203
M60216,No Aerial,100,100.0231481,100,-37.397543,175.158333
M57386,No Aerial,100,100.0115741,100,-37.676078,175.153845
M14968,No Aerial,100,100.0231481,100,-37.671775,175.14835
M47265,No Aerial,100,100,100,-37.68091,175.157203
M64099,No Aerial,100,100.0115741,100,-37.680458,175.157331
M869,No Aerial,100,100,100,-37.68091,175.157203
M42265,No Aerial,100,100.0231481,100,-37.665501,175.151343
M45481,No Aerial,100,100,100,-37.663576,175.149863
M9412,No Aerial,100,100.0115741,99.95039683,-37.665395,175.151195
M42376,No Aerial,100,100,100,-37.664663,175.15091
M34012,No Aerial,100,100,100,-37.663575,175.149896
M17449,No Aerial,100,100.0231481,100,-37.665508,175.150238
M68232,No Aerial,100,100.0231481,100,-37.663601,175.149081
M26559,No Aerial,100,99.98842593,100,-37.676943,175.161648
M19058,No Aerial,100,100,100,-37.673431,175.155796
M29530,No Aerial,100,100,100,-37.663601,175.149081
M47973,No Aerial,100,100.0115741,100,-37.401996,175.146376
M41346,No Aerial,100.3472222,100.0115741,100.0496032,-37.401982,175.146226
M1244,No Aerial,100,99.97685185,100,-37.400393,175.144142
M46258,No Aerial,100,100,100,-37.402243,175.146431
M3932,No Aerial,100,99.9537037,100,-37.402877,175.147585
M67520,No Aerial,0,0,0,-37.401014,175.146704
M22592,No Aerial,100,100.0462963,100.0496032,-37.401099,175.143399
M38753,No Aerial,99.65277778,100,100.0496032,-37.401068,175.143648
M28361,No Aerial,100,100.0115741,100,-37.676433,175.161291
M22666,No Aerial,100,100.0115741,100.0496032,-37.566468,175.153038
M36884,No Aerial,100,99.94212963,99.85119048,-37.564174,175.148184
M19316,No Aerial,100,100,100,-37.556098,175.161593
M22033,No Aerial,100,100.0347222,100,-37.561274,175.165029
M20126,No Aerial,99.65277778,99.84953704,99.85119048,-37.561856,175.167601
M17052,No Aerial,100,100,100.0496032,-37.573841,175.148451
M31132,No Aerial,95.83333333,98.53009259,97.76785714,-37.56073,175.145391
M39350,No Aerial,100,99.97685185,99.90079365,-37.8033983,175.2417733
M7080,No Aerial,100,100,100,-37.55754,175.145245
M23287,No Aerial,100,99.98842593,99.95039683,-37.556443,175.146716
M12445,No Aerial,100,99.94212963,99.90079365,-37.54849,175.168784
M24788,No Aerial,100,99.97685185,99.95039683,-37.561626,175.151226
M29249,No Aerial,100,100,100,-37.543557,175.159578
M32215,No Aerial,100,100.0115741,100,-37.557209,175.151381
M2933,No Aerial,100,100.0462963,100,-37.560126,175.148871
M2067,No Aerial,100,99.98842593,99.95039683,-37.56226,175.14977
M6220,No Aerial,100,99.98842593,100,-37.560419,175.164965
M14299,No Aerial,100,100,100,-37.565766,175.149716
M63331,No Aerial,100,100,100,-37.802369,175.24236
M59519,No Aerial,100,100,99.95039683,-37.538767,175.160619
M11107,No Aerial,100,100.0231481,100,-37.662446,175.142266
M21142,No Aerial,100,100.0578704,100,-37.669633,175.139596
M23708,No Aerial,100,100,100.0496032,-37.666976,175.142373
M36702,No Aerial,100,100,100,-37.669456,175.139746
M18764,No Aerial,100,100.0231481,100.0496032,-37.668811,175.139921
M36579,No Aerial,100,100,100,-37.669146,175.140051
M38851,No Aerial,100,100.0347222,100,-37.665401,175.14572
M65355,No Aerial,100,100.0347222,100.0992063,-37.666253,175.145938
M57226,No Aerial,100,100.0462963,100,-37.666295,175.145731
M24172,No Aerial,100,100.0578704,100,-37.666975,175.145713
M38294,No Aerial,100,99.98842593,100,-37.666716,175.146193
M26881,No Aerial,100,100,99.95039683,-37.666566,175.146096
M36915,No Aerial,100.3472222,100,100.0496032,-37.400421,175.143336
M43063,No Aerial,100,100,100,-37.401393,175.153516
M61968,No Aerial,100,99.97685185,99.95039683,-37.401393,175.153516
M56906,No Aerial,100,99.98842593,100,-37.40226,175.15384
M20625,No Aerial,100,100.0347222,100,-37.400185,175.143726
M68136,No Aerial,100,100,100,-37.674111,175.14229
M7563,No Aerial,100,100.0347222,100,-37.401599,175.182022
M9080,No Aerial,100,99.9537037,99.70238095,-37.67135,175.138947
M9524,No Aerial,100,99.98842593,100,-37.399249,175.147743
M6081,No Aerial,99.65277778,100.0115741,99.95039683,-37.670428,175.138735
M38977,No Aerial,100,100.0347222,100,-37.67435,175.142011
M51580,No Aerial,100,100.0347222,100,-37.674153,175.142231
M64874,No Aerial,100,98.88888889,100,-37.402841,175.146721
M58965,No Aerial,100,100,100.0496032,-37.400071,175.147999
M9065,No Aerial,100,100,100,-37.400422,175.148028
M32967,No Aerial,100,99.97685185,100,-37.401266,175.152256
M48470,No Aerial,100,100.0115741,100.0496032,-37.399545,175.148025
M32464,No Aerial,100,100,100,-37.674093,175.142011
M51606,No Aerial,100,100.0115741,100,-37.674093,175.142011
M23663,No Aerial,100,100.0347222,100.0496032,-37.674153,175.142231
M66081,No Aerial,100,99.98842593,100,-37.674093,175.142011
M69876,No Aerial,100,100.0115741,100.0496032,-37.67445,175.14255
M5174,No Aerial,100,100.0231481,100,-37.674111,175.14229
M52516,No Aerial,100,100,100,-37.671258,175.15312
M60180,No Aerial,100,100.0231481,100,-37.671755,175.153535
M59223,No Aerial,100,99.98842593,100,-37.670475,175.152736
M36836,No Aerial,100,100.0231481,100,-37.67002,175.1526
M31788,No Aerial,100,99.60648148,100.0496032,-37.669745,175.152648
M51413,No Aerial,100,100.0231481,100.0496032,-37.668498,175.151818
M36049,No Aerial,100,100,100,-37.404702,175.153561
M11279,No Aerial,100,99.97685185,99.95039683,-37.402059,175.147016
M2577,No Aerial,100,99.98842593,99.95039683,-37.401551,175.150815
M46301,No Aerial,100,99.97685185,100,-37.405911,175.13957
M19017,No Aerial,100,99.97685185,100,-37.399184,175.14815
