,Meter identifier,Aerial_info,dc_day,dc_month,dc_week,latitude,longitude
11901,M54364,No Aerial,100.0,99.83796296,100.0,-37.522373,175.316725
11902,M48819,No Aerial,100.0,100.0,100.0,-37.54733,175.305677
11903,M32033,No Aerial,100.0,100.0,100.0496032,-37.6230017,175.3205979
11904,M62984,No Aerial,100.0,100.0231481,100.0992063,-37.60465976,175.3041061
11905,M60209,No Aerial,100.0,100.0115741,99.95039683,-37.60729794,175.3077686
11906,M35965,No Aerial,100.0,100.0,100.0,-37.77966909,175.2448279
11907,M35044,No Aerial,100.0,100.0347222,100.1488095,-37.60593822,175.3082649
11909,M60719,No Aerial,100.0,99.90740741,99.95039683,-37.22360023,175.2381908
11911,M20075,No Aerial,100.0,100.0347222,100.0,-37.53430723,175.2912751
11912,M2798,No Aerial,100.0,100.0347222,100.0496032,-37.55767721,175.297006
11913,M64564,No Aerial,100.0,99.94212963,100.0496032,-37.66689357,175.3078179
11914,M11303,No Aerial,100.0,99.94212963,99.75198413,-37.60579352,175.3033888
11915,M25597,No Aerial,100.0,100.0231481,100.0,-37.64122318,175.2116649
11916,M7144,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.60496768,175.3052942
11917,M16873,No Aerial,100.0,99.97685185,99.85119048,-37.60624182,175.3019058
11918,M57012,No Aerial,100.0,100.0115741,100.0,-37.60624182,175.3019058
11919,M19214,No Aerial,100.0,100.0231481,100.0496032,-37.781407,175.244914
11920,M32360,No Aerial,100.0,100.0,99.95039683,-37.86401083,175.1519857
11921,M5366,No Aerial,100.0,100.0115741,100.0,-37.81511886,175.1322314
11922,M41977,No Aerial,100.0,99.98842593,100.0,-37.53245407,175.082108
11923,M46218,No Aerial,100.0,100.0115741,100.0,-37.61121986,175.1894043
11924,M53213,No Aerial,100.0,100.0,100.0,-37.61172265,175.1881201
11925,M26609,No Aerial,100.0,99.94212963,100.0,-37.61255098,175.191538
11926,M32895,No Aerial,100.0,100.0115741,100.0496032,-37.61557,175.2294783
11927,M37469,No Aerial,100.0,99.97685185,100.0,-37.61301783,175.2270503
11928,M35526,No Aerial,100.0,100.0115741,100.0,-37.53872581,175.2860405
11929,M22390,No Aerial,100.0,99.96527778,100.0,-37.25308844,175.1985571
11930,M55492,No Aerial,100.0,100.0,100.0,-37.51471269,175.3194457
11931,M68627,No Aerial,100.0,99.94212963,100.0,-37.25074628,175.2292533
11932,M22663,No Aerial,100.0,99.98842593,100.0,-37.66869527,175.3055465
11933,M3322,No Aerial,100.0,99.93055556,100.0,-37.25315931,175.2348678
11934,M43343,No Aerial,100.0,100.0,100.0,-37.6690691,175.3054497
11935,M16170,No Aerial,100.0,99.86111111,100.0,-37.34326739,175.0724767
11936,M48522,Aerial Installed - Enabled,100.0,99.93055556,100.0,-37.2554453,175.2405877
11937,M56566,No Aerial,100.0,100.0231481,100.0496032,-37.61552082,175.1876761
11938,M4631,No Aerial,100.0,100.0347222,100.0496032,-37.56472668,175.0624622
11939,M18488,No Aerial,100.0,100.0,100.0,-37.55887732,175.1534383
11940,M50537,No Aerial,100.0,99.98842593,100.0,-37.55911119,175.1540209
11941,M32521,No Aerial,100.0,100.0,100.0,-37.55695244,175.3265384
11942,M20419,No Aerial,100.0,100.0231481,100.0,-37.58488833,175.2791233
11943,M25241,No Aerial,100.0,100.0462963,100.0992063,-37.55544046,175.3146636
11944,M53756,No Aerial,100.0,100.0,99.95039683,-37.55559844,175.3081495
11945,M10002,No Aerial,100.0,100.0115741,100.0496032,-37.78117582,175.2459253
11946,M19885,No Aerial,100.0,99.00462963,98.85912698,-37.635568,175.019921
11948,M14207,No Aerial,100.0,100.0115741,100.0,-37.78114286,175.2458179
11949,M50378,Aerial Installed - Enabled,100.0,99.76851852,100.0,-37.641104,175.257146
11950,M4336,Aerial Installed - Enabled,100.0,99.86111111,100.0,-37.640735,175.25914
11951,M40854,No Aerial,100.0,98.73842593,100.0496032,-37.635506,175.259005
11952,M49770,Aerial Installed - Enabled,100.0,98.72685185,100.0,-37.707659,174.928283
11953,M47411,No Aerial,100.0,100.0115741,100.0,-37.6724906,175.3120017
11954,M57871,No Aerial,100.0,99.60648148,98.26388889,-37.60403626,175.3023795
11955,M63662,No Aerial,100.0,100.0115741,100.0,-37.59270646,175.2756212
11956,M6142,No Aerial,100.0,99.98842593,100.0,-37.59606549,175.2153644
11957,M52707,No Aerial,100.0,50.75231481,99.95039683,-37.61205708,175.2642701
11958,M28841,No Aerial,100.0,34.93055556,89.93055556,-37.64525085,175.29526
11959,M26466,No Aerial,100.0,100.0347222,100.0,-37.68435558,175.4318703
11960,M58034,No Aerial,100.0,99.98842593,100.0,-37.59300986,175.2751554
11961,M12702,No Aerial,100.0,100.0115741,100.0,-37.54122165,175.1214708
11962,M62343,No Aerial,100.0,100.0115741,100.0,-37.53865589,175.1230322
11963,M57272,No Aerial,100.0,98.92361111,100.0,-37.78263735,175.2447019
11964,M41412,No Aerial,100.0,100.0,100.0,-37.62264396,175.2636903
11965,M51276,No Aerial,100.0,100.0115741,100.0,-37.61821027,175.266312
11966,M43667,Aerial Installed - Enabled,100.0,100.0,100.0,-37.6037698,175.2845044
11967,M23735,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.59967263,175.2984908
11968,M57979,Aerial Installed - Enabled,100.0,100.0,100.0,-37.60135393,175.2105507
11970,M43471,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.61177443,175.2231266
11971,M33012,No Aerial,100.0,99.96527778,100.0,-37.360651,175.292862
11972,M46458,Aerial Installed - Enabled,100.0,99.65277778,99.70238095,-37.68196783,175.4052803
11973,M21043,No Aerial,100.0,100.0,100.0,-37.55918387,175.1707747
11974,M30529,No Aerial,100.0,99.94212963,100.0,-37.25319677,175.2334024
11977,M32083,Aerial Installed - Enabled,100.0,90.02314815,100.0,-37.52240459,175.3081108
11978,M68974,No Aerial,100.0,100.0,100.0,-37.52019018,175.3195114
11979,M45471,No Aerial,100.0,99.89583333,100.0,-37.22363246,175.2373265
11980,M53864,Aerial Installed - Enabled,100.0,99.27083333,100.0,-37.646168,175.297729
11981,M10052,No Aerial,100.0,98.93518519,100.0,-37.78323613,175.2445858
11982,M51053,No Aerial,100.0,100.0,100.0,-37.64969833,175.2958083
11983,M19526,No Aerial,100.0,100.0231481,100.0496032,-37.650677,175.295607
11984,M62691,No Aerial,100.0,100.0231481,100.0496032,-37.64969833,175.2958083
11985,M20819,No Aerial,100.0,98.06712963,100.0,-37.636149,175.259395
11986,M41916,Aerial Installed - Enabled,100.0,99.50231481,100.0,-37.640755,175.258587
11987,M3872,Aerial Installed - Enabled,100.0,99.53703704,100.0,-37.641514,175.257466
11988,M64277,No Aerial,100.0,99.31712963,100.0,-37.639386,175.258346
11989,M64187,No Aerial,98.95833333,98.3912037,98.56150794,-37.59313409,175.2919344
11990,M52560,Aerial Installed - Enabled,100.0,100.0,100.0496032,-37.59552608,175.294278
11991,M37028,No Aerial,100.0,99.98842593,99.95039683,-37.59137476,175.2901468
11992,M12772,No Aerial,100.0,99.98842593,99.95039683,-37.59318,175.2940906
11993,M22610,No Aerial,100.0,99.98842593,100.0,-37.62870637,175.242916
11994,M13304,No Aerial,100.0,98.93518519,100.0,-37.57768776,175.2745273
11995,M131,No Aerial,100.0,100.0115741,100.0,-37.58074379,175.275184
11996,M43071,No Aerial,100.0,100.0,99.95039683,-37.57818174,175.2715517
11997,M49063,No Aerial,100.0,99.90740741,99.55357143,-37.5734037,175.2692839
11998,M24893,No Aerial,100.0,99.39814815,97.4702381,-37.55440827,175.3045343
11999,M64319,No Aerial,100.0,100.0,100.0,-37.58198486,175.2778439
12000,M14552,No Aerial,100.0,100.0347222,100.0496032,-37.67021981,175.3083361
12001,M38992,No Aerial,100.0,100.0347222,100.0,-37.66545416,175.2997166
12002,M52474,No Aerial,100.0,100.0231481,100.0496032,-37.57056833,175.2539433
12003,M30353,No Aerial,100.0,100.0462963,100.0992063,-37.67016803,175.3082106
12004,M4129,No Aerial,100.0,100.0115741,100.0,-37.57286928,175.2661305
12005,M31814,No Aerial,100.0,100.0231481,100.0496032,-37.54114999,175.284864
12006,M57592,No Aerial,100.0,77.41898148,87.45039683,-37.620285,175.267422
12007,M709,No Aerial,100.0,100.0,100.0,-37.5401612,175.2845476
12009,M60463,No Aerial,100.0,100.0115741,100.0496032,-37.55509936,175.3171635
12010,M69763,No Aerial,100.0,100.0115741,100.0,-37.55896675,175.3118219
12011,M14849,No Aerial,100.0,100.0,100.0,-37.55628125,175.2963255
12014,M40487,No Aerial,100.0,100.0347222,100.0496032,-37.58591167,175.2888967
12015,M15913,No Aerial,100.0,99.72222222,98.85912698,-37.45238137,175.3245126
12016,M7348,No Aerial,100.0,100.0,100.0,-37.49295819,175.1474797
12018,M46539,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.58404845,175.2407879
12019,M18091,No Aerial,100.0,100.0,100.0,-37.58040487,175.067699
12020,M36756,Aerial Installed - Enabled,100.0,99.50231481,97.76785714,-37.5325106,175.2567295
12021,M53939,Aerial Installed - Enabled,100.0,100.0,100.0,-37.58790609,175.2425972
12022,M68003,No Aerial,100.0,100.0,100.0,-37.56891867,175.0876283
12024,M41078,No Aerial,100.0,100.0115741,100.0,-37.61527048,175.1183156
12025,M69088,No Aerial,100.0,100.0115741,100.0496032,-37.58658,175.28574
12026,M31016,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.8485109,174.9401957
12027,M42202,No Aerial,100.0,100.0115741,100.0,-37.54826667,175.1805633
12028,M26964,No Aerial,100.0,100.0231481,100.0496032,-37.58572333,175.2851517
12029,M59506,No Aerial,100.0,100.0115741,100.0,-37.57281104,175.1504389
12030,M64353,No Aerial,100.0,100.0115741,100.0496032,-37.811521,175.219153
12031,M49505,No Aerial,100.0,98.61111111,99.65277778,-37.69636078,174.8933168
12032,M64700,No Aerial,99.30555556,99.61805556,99.70238095,-37.809162,175.125331
12033,M6361,Aerial Installed - Enabled,100.0,100.0,100.0,-37.77341,175.162038
12034,M60087,Aerial Installed - Enabled,100.0,100.0,100.0,-37.61626836,175.2308302
12035,M51234,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.61542456,175.2741449
12036,M34713,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.61247929,175.2796962
12037,M58387,No Aerial,100.0,99.93055556,100.0,-37.25245812,175.2294526
12038,M59437,No Aerial,100.0,99.94212963,100.0,-37.25245812,175.2294526
12039,M1138,No Aerial,100.0,100.0,100.0,-37.6554095,175.3154082
12040,M67459,No Aerial,100.0,99.40972222,97.42063492,-37.55404108,175.3044604
12041,M23615,No Aerial,100.0,100.0231481,100.0,-37.56271196,175.2746234
12042,M37669,No Aerial,100.0,100.0,100.0,-37.57194668,175.2649303
12043,M15401,No Aerial,100.0,100.0115741,100.0,-37.57084539,175.2630249
12044,M35902,No Aerial,100.0,100.0115741,99.95039683,-37.66941313,175.3062873
12045,M7953,Aerial Installed - Enabled,100.0,99.89583333,99.55357143,-37.57386774,175.2695694
12046,M51759,Aerial Installed - Enabled,100.0,100.0,100.0,-37.515269,175.285263
12047,M64089,No Aerial,100.0,100.0,100.0,-37.864964,175.209561
12048,M20344,No Aerial,100.0,100.0,100.0,-37.68105733,175.2385103
12049,M38940,No Aerial,100.0,99.97685185,100.0,-37.216679,175.285955
12050,M15084,No Aerial,100.0,99.9537037,100.0,-37.383277,175.291546
12051,M54500,No Aerial,100.0,100.0115741,100.0,-37.661185,175.298255
12052,M10984,No Aerial,100.0,99.97685185,100.0,-37.57092081,175.0822628
12053,M12991,Aerial Installed - Enabled,100.0,96.89814815,92.36111111,-37.5839353,175.3161435
12054,M16934,Aerial Installed - Enabled,100.0,96.5162037,92.95634921,-37.5839353,175.3161435
12055,M27482,Aerial Installed - Enabled,100.0,98.72685185,100.0,-37.75699403,174.8608302
12056,M9088,No Aerial,100.0,99.91898148,99.90079365,-37.36860798,175.2210677
12057,M55225,No Aerial,100.0,99.93055556,100.0,-37.36710007,175.2220888
12058,M28114,No Aerial,100.0,100.0,100.0,-37.54682735,175.1678639
12059,M69041,No Aerial,100.0,100.0462963,100.0496032,-37.59234379,175.2482178
12060,M62412,No Aerial,100.0,100.0231481,100.0,-37.59256429,175.2483976
12061,M69412,No Aerial,100.0,100.0115741,100.0,-37.57749193,175.3226151
12062,M30555,No Aerial,100.0,100.0231481,100.0,-37.5792273,175.3190768
12063,M69366,No Aerial,100.0,100.0115741,100.0,-37.60267526,175.2340729
12064,M22210,No Aerial,100.0,100.0347222,100.0992063,-37.57741168,175.3265599
12065,M45629,No Aerial,100.0,99.97685185,100.0,-37.5630529,175.277469
12066,M22276,No Aerial,100.0,99.83796296,100.0,-37.35461364,175.065095
12067,M1581,No Aerial,100.0,100.0231481,100.0,-37.57181635,175.1575123
12068,M65709,No Aerial,100.0,100.0347222,100.0992063,-37.58004423,175.126138
12069,M43481,No Aerial,95.83333333,97.5,97.76785714,-37.56267495,175.2560793
12070,M54954,No Aerial,100.0,100.0347222,100.0496032,-37.60467266,175.2124618
12071,M39170,No Aerial,100.0,99.98842593,100.0,-37.62566689,175.183261
12072,M8442,No Aerial,100.0,100.0,100.0,-37.6112985,175.0293725
12073,M13253,Aerial Installed - Enabled,100.0,99.43287037,97.86706349,-37.28627729,175.3134631
12074,M62510,No Aerial,100.0,100.0231481,99.95039683,-37.56487893,175.2760166
12075,M7126,No Aerial,100.0,100.0115741,100.0496032,-37.55593325,175.1590773
12076,M13236,No Aerial,100.0,99.98842593,100.0,-37.45046397,175.1544691
12077,M21894,No Aerial,100.0,99.97685185,99.95039683,-37.5196492,175.05618
12078,M9236,No Aerial,100.0,100.0115741,100.0496032,-37.57011512,175.1477227
12079,M53356,No Aerial,100.0,100.0115741,100.0,-37.57956805,175.1241985
12080,M51081,No Aerial,100.0,99.98842593,100.0,-37.66867638,175.3060547
12081,M25996,No Aerial,100.0,99.98842593,100.0,-37.62439236,175.1782809
12082,M31775,No Aerial,100.0,100.0115741,100.0496032,-37.62488667,175.178125
12083,M54461,No Aerial,100.0,100.0115741,100.0,-37.62357498,175.1797264
12084,M62550,No Aerial,100.0,100.0231481,100.0,-37.62453915,175.1790874
12085,M22030,No Aerial,100.0,100.0231481,100.0,-37.60367665,175.1620916
12087,M22053,No Aerial,100.0,100.0115741,100.0,-37.60500935,175.3062763
12088,M40439,No Aerial,100.0,99.98842593,100.0,-37.60989922,175.3101734
12089,M32471,No Aerial,100.0,100.0115741,100.0,-37.61922167,175.2424767
12090,M24248,No Aerial,100.0,99.98842593,100.0,-37.58877669,175.162683
12091,M43649,No Aerial,99.65277778,99.98842593,99.95039683,-37.43138181,175.1098912
12092,M66251,No Aerial,100.0,100.0115741,100.0,-37.55714189,175.1693332
12093,M59333,No Aerial,100.0,100.0231481,100.0,-37.55815456,175.1706294
12094,M4508,No Aerial,100.0,100.0231481,100.0,-37.82989,175.176466
12095,M19469,No Aerial,100.0,100.0,100.0,-37.5727678,175.0588015
12096,M51627,No Aerial,99.65277778,100.0115741,99.95039683,-37.55400936,175.0681491
12097,M58498,No Aerial,100.0,100.0,100.0,-37.57273117,175.0597694
12098,M52811,Aerial Installed - Enabled,100.0,100.0,100.0,-37.79882591,175.1057993
12099,M12102,No Aerial,100.0,100.0,100.0,-37.66859147,175.302695
12100,M2063,No Aerial,100.0,100.0,100.0,-37.58180752,175.1276935
12101,M38487,Aerial Installed - Enabled,100.0,85.13888889,100.0496032,-37.61353702,175.2013649
12102,M4413,No Aerial,100.0,100.0231481,100.0,-37.63219134,175.3104322
12103,M47838,No Aerial,100.0,99.9537037,100.0,-37.80706125,175.1231666
12104,M65347,No Aerial,100.0,99.9537037,100.0,-37.25158387,175.2319829
12105,M57113,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.56775634,175.259831
12106,M40621,Aerial Installed - Enabled,100.0,99.58333333,98.11507937,-37.58450766,175.2676689
12107,M49086,Aerial Installed - Enabled,100.0,100.0,100.0,-37.60492582,175.2209203
12108,M14041,No Aerial,100.0,100.0,100.0,-37.60585732,175.1706885
12109,M14918,No Aerial,100.0,100.0231481,100.0496032,-37.66897243,175.3058601
12110,M6668,No Aerial,100.0,100.0231481,100.0992063,-37.66984815,175.305337
12111,M65846,No Aerial,100.0,100.0,100.0496032,-37.62284423,175.1789576
12112,M30981,No Aerial,100.0,100.0115741,100.0,-37.56191616,175.1504858
12113,M28109,No Aerial,100.0,100.0578704,100.0992063,-37.66989424,175.3050163
12114,M61910,No Aerial,100.0,100.0,100.0,-37.66973306,175.3052441
12115,M25581,No Aerial,100.0,99.0625,99.70238095,-37.53689534,175.0382634
12116,M31878,No Aerial,100.0,100.0115741,100.0,-37.669073,175.305074
12118,M67672,No Aerial,100.0,99.9537037,100.0,-37.369924,175.280376
12119,M59043,No Aerial,100.0,98.85416667,100.0,-37.47056046,175.1599581
12120,M25590,No Aerial,100.0,100.0,100.0,-37.61706456,175.2390674
12121,M7556,No Aerial,100.0,99.96527778,100.0,-37.56284588,175.2569485
12122,M36362,No Aerial,100.0,99.98842593,100.0,-37.56278509,175.2584499
12123,M46177,No Aerial,100.0,100.0,100.0,-37.61804471,175.2382032
12124,M28910,No Aerial,100.0,100.0115741,99.95039683,-37.61701065,175.2408771
12125,M49811,No Aerial,100.0,100.0231481,100.0,-37.61695481,175.2425594
12126,M980,No Aerial,100.0,100.0,100.0,-37.68483112,175.3164867
12127,M40542,No Aerial,100.0,100.0115741,99.95039683,-37.685616,175.3157668
12128,M49696,No Aerial,100.0,100.0231481,100.0992063,-37.54331274,175.1738989
12129,M33679,No Aerial,100.0,100.0462963,100.0,-37.68524722,175.3155946
12130,M12180,Aerial Installed - Enabled,100.0,100.0,100.0,-37.56256802,175.2802357
12131,M53136,No Aerial,100.0,100.0231481,100.0,-37.55739666,175.2895046
12132,M53458,Aerial Installed - Enabled,100.0,100.0,100.0,-37.63711604,175.2833169
12133,M50667,Aerial Installed - Enabled,100.0,87.66203704,89.68253968,-37.63669982,175.27228
12134,M31379,Aerial Installed - Enabled,100.0,100.0578704,99.95039683,-37.66200455,175.3119558
12135,M21041,Aerial Installed - Enabled,100.0,100.0,100.0,-37.56536556,175.2744723
12136,M37449,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.54738455,175.2770668
12137,M49650,Aerial Installed - Enabled,100.0,87.70833333,89.63293651,-37.63272972,175.2714693
12139,M57970,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.62296121,175.2892631
12140,M32512,No Aerial,100.0,100.0,100.0,-37.61891008,175.0305871
12141,M41819,No Aerial,100.0,100.0,99.95039683,-37.62063449,175.031948
12142,M31775,No Aerial,100.0,99.98842593,99.95039683,-37.78278759,175.2460847
12143,M26127,No Aerial,100.0,99.86111111,99.4047619,-37.55076955,175.3591004
12144,M39289,No Aerial,100.0,100.0,100.0496032,-37.64750606,175.2982992
12146,M28859,No Aerial,100.0,100.0347222,100.0496032,-37.67945025,175.3098075
12147,M13305,No Aerial,100.0,100.0,100.0,-37.60455181,175.1679799
12148,M34353,No Aerial,100.0,100.0,100.0,-37.68020522,175.239256
12149,M6408,No Aerial,100.0,100.0,100.0,-37.56040277,175.1609386
12150,M38389,No Aerial,100.0,100.0,100.0,-37.54552481,175.1698981
12152,M69039,No Aerial,100.0,99.4212963,99.30555556,-37.54076798,175.0321455
12153,M56239,No Aerial,100.0,100.0115741,100.0,-37.66051943,175.3095515
12154,M50760,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.65456254,175.3154558
12155,M39766,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.65709065,175.3179829
12156,M48284,No Aerial,100.0,100.0115741,100.0496032,-37.513959,175.31914
12157,M22692,No Aerial,100.0,100.0115741,100.0,-37.56358025,174.9710415
12158,M57500,No Aerial,100.0,97.69675926,100.0992063,-37.635031,175.258853
12159,M45235,No Aerial,100.0,99.56018519,98.06547619,-37.58390175,175.2686291
12160,M63231,No Aerial,100.0,100.0115741,100.0,-37.563265,175.0906567
12161,M20326,No Aerial,100.0,100.0115741,100.0,-37.61120388,175.2231196
12162,M32705,No Aerial,100.0,100.0,100.0,-37.49262739,175.1481509
12163,M18566,No Aerial,100.0,86.85185185,88.69047619,-37.63101039,175.2698242
12164,M5480,No Aerial,100.0,100.0347222,100.0992063,-37.60977454,175.2230879
12165,M57647,No Aerial,100.0,100.0115741,100.0496032,-37.63793033,175.2746433
12166,M36222,No Aerial,100.0,100.0,100.0,-37.63793033,175.2746433
12167,M53329,No Aerial,100.0,100.0,100.0,-37.58420833,175.2802533
12168,M6391,No Aerial,100.0,99.97685185,100.0,-37.546066,175.3039588
12169,M13474,No Aerial,100.0,97.80092593,90.57539683,-37.5393479,175.3105365
12170,M44324,No Aerial,100.0,100.0115741,100.0,-37.555475,175.309195
12172,M3800,No Aerial,100.0,100.0347222,100.1488095,-37.6335133,175.2831126
12173,M51000,No Aerial,100.0,100.0,99.95039683,-37.6335133,175.2831126
12174,M27008,No Aerial,100.0,100.0347222,100.0,-37.63552983,175.2879129
12175,M3201,No Aerial,100.0,100.0,100.0,-37.63590627,175.2844419
